timestamp;temperature;humidity
2024-06-25T13:37:21,171694595+01:00;27.9;52.8
2024-06-25T13:37:22,218889354+01:00;27.9;52.8
2024-06-25T13:37:23,264884377+01:00;27.9;52.8
2024-06-25T13:37:24,311644087+01:00;27.9;52.8
2024-06-25T13:37:25,356556717+01:00;27.9;52.7
2024-06-25T13:37:26,403470177+01:00;27.9;52.8
2024-06-25T13:37:27,449802442+01:00;27.9;52.7
2024-06-25T13:37:28,496442362+01:00;27.9;52.8
2024-06-25T13:37:29,543072179+01:00;27.9;52.7
2024-06-25T13:37:30,588894446+01:00;27.9;52.7
2024-06-25T13:37:31,635715306+01:00;27.9;52.7
2024-06-25T13:37:32,683395905+01:00;27.9;52.7
2024-06-25T13:37:33,730802598+01:00;27.9;52.8
2024-06-25T13:37:34,779837466+01:00;27.9;52.7
2024-06-25T13:37:35,826457600+01:00;27.9;52.7
2024-06-25T13:37:36,870492738+01:00;27.9;52.7
2024-06-25T13:37:37,914439231+01:00;27.9;52.7
2024-06-25T13:37:38,961508115+01:00;27.9;52.7
2024-06-25T13:37:40,000407794+01:00;27.9;52.7
2024-06-25T13:37:41,041862210+01:00;27.9;52.7
2024-06-25T13:37:42,088907138+01:00;27.9;52.7
2024-06-25T13:37:43,133573372+01:00;27.9;52.7
2024-06-25T13:37:44,169866131+01:00;27.9;52.7
2024-06-25T13:37:45,216064760+01:00;27.9;52.7
2024-06-25T13:37:46,262285629+01:00;27.9;52.7
2024-06-25T13:37:47,309160040+01:00;27.9;52.7
2024-06-25T13:37:48,353784610+01:00;27.9;52.7
2024-06-25T13:37:49,400797095+01:00;27.9;52.7
2024-06-25T13:37:50,445237292+01:00;27.9;52.7
2024-06-25T13:37:51,491405872+01:00;27.9;52.7
2024-06-25T13:37:52,537044715+01:00;27.9;52.7
2024-06-25T13:37:53,582743193+01:00;27.9;52.7
2024-06-25T13:37:54,629624170+01:00;27.9;52.7
2024-06-25T13:37:55,676605199+01:00;27.9;52.7
2024-06-25T13:37:56,722864980+01:00;27.9;52.7
2024-06-25T13:37:57,770122313+01:00;27.9;52.7
2024-06-25T13:37:58,815973346+01:00;27.9;52.7
2024-06-25T13:37:59,862998648+01:00;27.9;52.7
2024-06-25T13:38:00,906637759+01:00;27.9;52.7
2024-06-25T13:38:01,951249264+01:00;27.9;52.7
2024-06-25T13:38:03,000011180+01:00;27.9;52.7
2024-06-25T13:38:04,047595026+01:00;27.9;52.7
2024-06-25T13:38:05,095290018+01:00;27.9;52.8
2024-06-25T13:38:06,143399333+01:00;27.9;52.7
2024-06-25T13:38:07,188087299+01:00;27.9;52.7
2024-06-25T13:38:08,234801096+01:00;27.9;52.7
2024-06-25T13:38:09,279119689+01:00;27.9;52.7
2024-06-25T13:38:10,323903231+01:00;27.9;52.7
2024-06-25T13:38:11,370087499+01:00;27.9;52.8
2024-06-25T13:38:12,416477132+01:00;27.9;52.7
2024-06-25T13:38:13,462767808+01:00;27.9;52.7
2024-06-25T13:38:14,509151922+01:00;27.9;52.7
2024-06-25T13:38:15,556547753+01:00;27.9;52.7
2024-06-25T13:38:17,603767254+01:00;27.9;52.7
2024-06-25T13:38:18,647259759+01:00;27.9;52.7
2024-06-25T13:38:19,691120390+01:00;27.9;52.8
2024-06-25T13:38:20,738593620+01:00;27.9;52.7
2024-06-25T13:38:21,786554975+01:00;27.9;52.7
2024-06-25T13:38:22,833463988+01:00;27.9;52.7
2024-06-25T13:38:23,878930295+01:00;27.9;52.7
2024-06-25T13:38:24,923614261+01:00;27.9;52.7
2024-06-25T13:38:25,969219476+01:00;27.9;52.7
2024-06-25T13:38:27,016913542+01:00;27.9;52.7
2024-06-25T13:38:28,064493911+01:00;27.9;52.7
2024-06-25T13:38:29,112012718+01:00;27.9;52.7
2024-06-25T13:38:30,161040742+01:00;27.9;52.7
2024-06-25T13:38:31,207891791+01:00;27.9;52.7
2024-06-25T13:38:32,255222319+01:00;27.9;52.7
2024-06-25T13:38:33,300351653+01:00;27.9;52.7
2024-06-25T13:38:34,346638381+01:00;27.9;52.7
2024-06-25T13:38:35,392918652+01:00;27.9;52.8
2024-06-25T13:38:36,440015276+01:00;27.9;52.7
2024-06-25T13:38:37,486896015+01:00;27.9;52.7
2024-06-25T13:38:38,533247798+01:00;27.9;52.7
2024-06-25T13:38:39,579955466+01:00;27.9;52.7
2024-06-25T13:38:40,627227665+01:00;27.9;52.7
2024-06-25T13:38:41,672064868+01:00;27.9;52.7
2024-06-25T13:38:42,720054879+01:00;27.9;52.7
2024-06-25T13:38:43,767426194+01:00;27.9;52.7
2024-06-25T13:38:44,815340425+01:00;27.9;52.7
2024-06-25T13:38:45,865355800+01:00;27.9;52.7
2024-06-25T13:38:46,910066756+01:00;27.9;52.8
2024-06-25T13:38:47,957207032+01:00;27.9;52.7
2024-06-25T13:38:49,004700640+01:00;27.9;52.7
2024-06-25T13:38:50,049217119+01:00;27.9;52.7
2024-06-25T13:38:51,096638594+01:00;27.9;52.7
2024-06-25T13:38:52,144383038+01:00;27.9;52.7
2024-06-25T13:38:53,188298998+01:00;27.9;52.8
2024-06-25T13:38:54,235954432+01:00;27.9;52.7
2024-06-25T13:38:55,282569713+01:00;27.9;52.7
2024-06-25T13:38:56,329582076+01:00;27.9;52.7
2024-06-25T13:38:57,377051835+01:00;27.9;52.7
2024-06-25T13:38:58,422381702+01:00;27.9;52.7
2024-06-25T13:38:59,469797087+01:00;27.9;52.7
2024-06-25T13:39:00,516751797+01:00;27.9;52.8
2024-06-25T13:39:01,562982497+01:00;27.9;52.7
2024-06-25T13:39:02,609637521+01:00;27.9;52.7
2024-06-25T13:39:03,656865200+01:00;27.9;52.7
2024-06-25T13:39:04,704105588+01:00;27.9;52.7
2024-06-25T13:39:05,753853212+01:00;27.9;52.7
2024-06-25T13:39:06,798128450+01:00;27.9;52.7
2024-06-25T13:39:07,841478637+01:00;27.9;52.7
2024-06-25T13:39:08,887253613+01:00;27.9;52.7
2024-06-25T13:39:09,934697388+01:00;27.9;52.7
2024-06-25T13:39:10,982582622+01:00;27.9;52.7
2024-06-25T13:39:12,029496296+01:00;27.9;52.7
2024-06-25T13:39:13,077152640+01:00;27.9;52.7
2024-06-25T13:39:14,122745734+01:00;27.9;52.7
2024-06-25T13:39:15,169681535+01:00;27.9;52.7
2024-06-25T13:39:16,216532436+01:00;27.9;52.7
2024-06-25T13:39:17,263671356+01:00;27.9;52.7
2024-06-25T13:39:18,311052668+01:00;27.9;52.7
2024-06-25T13:39:19,358578509+01:00;27.9;52.7
2024-06-25T13:39:20,406786222+01:00;27.9;52.7
2024-06-25T13:39:21,452861796+01:00;27.9;52.7
2024-06-25T13:39:22,499996221+01:00;27.9;52.7
2024-06-25T13:39:23,544827623+01:00;27.9;52.7
2024-06-25T13:39:24,591775324+01:00;27.9;52.7
2024-06-25T13:39:25,638782240+01:00;27.9;52.7
2024-06-25T13:39:26,683130508+01:00;27.9;52.7
2024-06-25T13:39:27,731247836+01:00;27.9;52.7
2024-06-25T13:39:28,776505265+01:00;27.9;52.7
2024-06-25T13:39:29,821719774+01:00;27.9;52.7
2024-06-25T13:39:30,868967562+01:00;27.9;52.7
2024-06-25T13:39:31,915870920+01:00;27.9;52.7
2024-06-25T13:39:32,963817505+01:00;27.9;52.7
2024-06-25T13:39:34,014148774+01:00;27.9;52.7
2024-06-25T13:39:35,062267436+01:00;27.9;52.7
2024-06-25T13:39:36,108140835+01:00;27.9;52.7
2024-06-25T13:39:37,155059126+01:00;27.9;52.7
2024-06-25T13:39:38,202122259+01:00;27.9;52.7
2024-06-25T13:39:39,248362264+01:00;27.9;52.7
2024-06-25T13:39:40,294029609+01:00;27.9;52.7
2024-06-25T13:39:41,342908567+01:00;27.9;52.7
2024-06-25T13:39:42,389563512+01:00;27.9;52.7
2024-06-25T13:39:43,436426422+01:00;27.9;52.7
2024-06-25T13:39:44,482872975+01:00;27.9;52.7
2024-06-25T13:39:45,528876505+01:00;27.9;52.7
2024-06-25T13:39:46,575755396+01:00;27.9;52.7
2024-06-25T13:39:47,623010639+01:00;27.9;52.7
2024-06-25T13:39:48,667249265+01:00;27.9;52.7
2024-06-25T13:39:49,713654762+01:00;27.9;52.7
2024-06-25T13:39:50,756467705+01:00;27.9;52.7
2024-06-25T13:39:51,807134031+01:00;27.9;52.7
2024-06-25T13:39:52,857585459+01:00;27.9;52.7
2024-06-25T13:39:53,902561049+01:00;27.9;52.7
2024-06-25T13:39:54,950101950+01:00;27.9;52.7
2024-06-25T13:39:55,994885608+01:00;27.9;52.7
2024-06-25T13:39:57,039019576+01:00;27.9;52.7
2024-06-25T13:39:58,086443907+01:00;27.9;52.7
2024-06-25T13:39:59,133817922+01:00;27.9;52.7
2024-06-25T13:40:00,178178809+01:00;27.9;52.7
2024-06-25T13:40:01,226190006+01:00;27.9;52.7
2024-06-25T13:40:02,273210419+01:00;27.9;52.7
2024-06-25T13:40:03,318582235+01:00;27.9;52.7
2024-06-25T13:40:04,365948216+01:00;27.9;52.7
2024-06-25T13:40:05,413497788+01:00;27.9;52.7
2024-06-25T13:40:06,460808503+01:00;27.9;52.7
2024-06-25T13:40:07,508173694+01:00;27.9;52.7
2024-06-25T13:40:08,553701904+01:00;27.9;52.8
2024-06-25T13:40:09,601087298+01:00;27.9;52.8
2024-06-25T13:40:10,649180346+01:00;27.9;52.9
2024-06-25T13:40:11,696380840+01:00;27.9;53.0
2024-06-25T13:40:12,742945341+01:00;27.9;53.1
2024-06-25T13:40:13,789040464+01:00;27.9;53.2
2024-06-25T13:40:14,836848137+01:00;27.9;53.3
2024-06-25T13:40:15,882975547+01:00;27.9;53.5
2024-06-25T13:40:16,929535975+01:00;27.9;53.6
2024-06-25T13:40:17,977044265+01:00;28.0;53.8
2024-06-25T13:40:19,023647813+01:00;27.9;54.0
2024-06-25T13:40:20,068127973+01:00;27.9;54.2
2024-06-25T13:40:21,116801099+01:00;28.0;54.4
2024-06-25T13:40:22,161181305+01:00;28.0;54.6
2024-06-25T13:40:23,208473749+01:00;28.0;54.9
2024-06-25T13:40:24,255545461+01:00;28.0;55.1
2024-06-25T13:40:25,302221285+01:00;28.0;55.3
2024-06-25T13:40:26,353386846+01:00;28.1;55.5
2024-06-25T13:40:27,402209228+01:00;28.1;55.7
2024-06-25T13:40:28,445736503+01:00;28.1;56.0
2024-06-25T13:40:29,492457889+01:00;28.1;56.1
2024-06-25T13:40:30,537519742+01:00;28.2;56.3
2024-06-25T13:40:31,585175811+01:00;28.2;56.6
2024-06-25T13:40:32,633266253+01:00;28.2;56.7
2024-06-25T13:40:33,683939869+01:00;28.3;57.0
2024-06-25T13:40:34,729953118+01:00;28.3;57.1
2024-06-25T13:40:35,775681417+01:00;28.3;57.3
2024-06-25T13:40:36,819216640+01:00;28.4;57.5
2024-06-25T13:40:37,862571183+01:00;28.4;57.7
2024-06-25T13:40:38,909295464+01:00;28.4;57.9
2024-06-25T13:40:39,955820263+01:00;28.4;58.0
2024-06-25T13:40:41,002386362+01:00;28.5;58.1
2024-06-25T13:40:42,048894906+01:00;28.5;58.3
2024-06-25T13:40:43,095326364+01:00;28.6;58.5
2024-06-25T13:40:44,142459070+01:00;28.6;58.7
2024-06-25T13:40:45,187265940+01:00;28.7;58.8
2024-06-25T13:40:46,234406713+01:00;28.7;58.9
2024-06-25T13:40:47,282172224+01:00;28.8;59.0
2024-06-25T13:40:48,333529139+01:00;28.8;59.1
2024-06-25T13:40:49,381385582+01:00;28.8;59.3
2024-06-25T13:40:50,426344211+01:00;28.9;59.4
2024-06-25T13:40:51,473914191+01:00;29.0;59.5
2024-06-25T13:40:52,520699429+01:00;29.0;59.6
2024-06-25T13:40:53,567910758+01:00;29.1;59.7
2024-06-25T13:40:54,612172398+01:00;29.1;59.8
2024-06-25T13:40:55,656175285+01:00;29.2;59.8
2024-06-25T13:40:56,698759837+01:00;29.2;59.9
2024-06-25T13:40:57,747108865+01:00;29.3;60.0
2024-06-25T13:40:58,792613203+01:00;29.3;60.0
2024-06-25T13:40:59,840707278+01:00;29.4;60.1
2024-06-25T13:41:00,888701976+01:00;29.4;60.2
2024-06-25T13:41:01,936354537+01:00;29.5;60.2
2024-06-25T13:41:02,983082146+01:00;29.5;60.3
2024-06-25T13:41:04,027871160+01:00;29.6;60.3
2024-06-25T13:41:05,075063817+01:00;29.6;60.3
2024-06-25T13:41:06,122066212+01:00;29.7;60.3
2024-06-25T13:41:07,166658708+01:00;29.7;60.4
2024-06-25T13:41:08,214050213+01:00;29.8;60.4
2024-06-25T13:41:09,260339058+01:00;29.8;60.4
2024-06-25T13:41:10,306107121+01:00;29.9;60.4
2024-06-25T13:41:11,356373513+01:00;30.0;60.4
2024-06-25T13:41:12,400859800+01:00;30.0;60.4
2024-06-25T13:41:13,446019939+01:00;30.1;60.4
2024-06-25T13:41:14,493577366+01:00;30.1;60.4
2024-06-25T13:41:15,540453646+01:00;30.2;60.4
2024-06-25T13:41:16,587605183+01:00;30.2;60.4
2024-06-25T13:41:17,637596406+01:00;30.3;60.4
2024-06-25T13:41:18,685265230+01:00;30.3;60.4
2024-06-25T13:41:19,732717230+01:00;30.4;60.4
2024-06-25T13:41:20,779978914+01:00;30.5;60.4
2024-06-25T13:41:21,826831326+01:00;30.5;60.3
2024-06-25T13:41:22,874973162+01:00;30.6;60.3
2024-06-25T13:41:23,919085673+01:00;30.6;60.3
2024-06-25T13:41:24,965031203+01:00;30.7;60.3
2024-06-25T13:41:26,012058605+01:00;30.7;60.2
2024-06-25T13:41:27,058794703+01:00;30.8;60.2
2024-06-25T13:41:28,106095747+01:00;30.8;60.2
2024-06-25T13:41:29,154544861+01:00;30.9;60.2
2024-06-25T13:41:30,202270379+01:00;30.9;60.1
2024-06-25T13:41:31,249815947+01:00;31.0;60.1
2024-06-25T13:41:32,297062086+01:00;31.1;60.1
2024-06-25T13:41:33,343076973+01:00;31.1;60.0
2024-06-25T13:41:34,387799409+01:00;31.2;60.0
2024-06-25T13:41:35,434870437+01:00;31.2;60.0
2024-06-25T13:41:36,482519535+01:00;31.3;59.9
2024-06-25T13:41:37,532959152+01:00;31.3;59.9
2024-06-25T13:41:38,578109340+01:00;31.4;59.8
2024-06-25T13:41:39,626175358+01:00;31.4;59.8
2024-06-25T13:41:40,674056427+01:00;31.4;59.8
2024-06-25T13:41:41,722470931+01:00;31.5;59.7
2024-06-25T13:41:42,769772568+01:00;31.6;59.7
2024-06-25T13:41:43,816929151+01:00;31.6;59.6
2024-06-25T13:41:44,862929586+01:00;31.7;59.6
2024-06-25T13:41:45,910546112+01:00;31.7;59.5
2024-06-25T13:41:46,957781855+01:00;31.8;59.5
2024-06-25T13:41:48,004672700+01:00;31.8;59.5
2024-06-25T13:41:49,051761043+01:00;31.9;59.4
2024-06-25T13:41:50,098522873+01:00;31.9;59.4
2024-06-25T13:41:51,145516888+01:00;32.0;59.3
2024-06-25T13:41:52,193103350+01:00;32.0;59.3
2024-06-25T13:41:53,243051163+01:00;32.1;59.2
2024-06-25T13:41:54,286459599+01:00;32.1;59.2
2024-06-25T13:41:55,329328659+01:00;32.2;59.1
2024-06-25T13:41:56,375470997+01:00;32.2;59.1
2024-06-25T13:41:57,423045729+01:00;32.3;59.1
2024-06-25T13:41:58,470798531+01:00;32.3;59.0
2024-06-25T13:41:59,514073467+01:00;32.4;58.9
2024-06-25T13:42:00,559937985+01:00;32.4;58.9
2024-06-25T13:42:01,606326979+01:00;32.5;58.9
2024-06-25T13:42:02,650111752+01:00;32.5;58.8
2024-06-25T13:42:03,696490846+01:00;32.6;58.8
2024-06-25T13:42:04,743497751+01:00;32.6;58.7
2024-06-25T13:42:05,790664601+01:00;32.7;58.7
2024-06-25T13:42:06,836823376+01:00;32.7;58.6
2024-06-25T13:42:07,883476368+01:00;32.8;58.6
2024-06-25T13:42:08,927537275+01:00;32.8;58.5
2024-06-25T13:42:09,973691825+01:00;32.9;58.5
2024-06-25T13:42:11,022075383+01:00;32.9;58.4
2024-06-25T13:42:12,070032429+01:00;33.0;58.4
2024-06-25T13:42:13,116735775+01:00;33.0;58.3
2024-06-25T13:42:14,160418442+01:00;33.0;58.3
2024-06-25T13:42:15,206643242+01:00;33.1;58.2
2024-06-25T13:42:16,252575645+01:00;33.1;58.2
