timestamp;temperature;humidity
2024-06-25T17:17:25,752292087+01:00;29.1;53.3
2024-06-25T17:17:26,795025600+01:00;29.1;53.2
2024-06-25T17:17:27,838767498+01:00;29.1;53.3
2024-06-25T17:17:28,885769349+01:00;29.1;53.3
2024-06-25T17:17:29,933078385+01:00;29.1;53.2
2024-06-25T17:17:30,980893408+01:00;29.1;53.2
2024-06-25T17:17:32,028005143+01:00;29.1;53.2
2024-06-25T17:17:33,074343176+01:00;29.1;53.2
2024-06-25T17:17:34,124662569+01:00;29.1;53.2
2024-06-25T17:17:35,169614236+01:00;29.1;53.2
2024-06-25T17:17:36,216468197+01:00;29.1;53.2
2024-06-25T17:17:37,263523873+01:00;29.1;53.2
2024-06-25T17:17:38,312044705+01:00;29.1;53.2
2024-06-25T17:17:39,355788959+01:00;29.1;53.2
2024-06-25T17:17:40,401994621+01:00;29.1;53.2
2024-06-25T17:17:41,448360958+01:00;29.1;53.3
2024-06-25T17:17:42,494125935+01:00;29.1;53.3
2024-06-25T17:17:43,540309035+01:00;29.1;53.3
2024-06-25T17:17:44,586546871+01:00;29.1;53.3
2024-06-25T17:17:45,633273350+01:00;29.1;53.2
2024-06-25T17:17:46,678154925+01:00;29.1;53.3
2024-06-25T17:17:47,725525930+01:00;29.1;53.2
2024-06-25T17:17:48,770496561+01:00;29.1;53.2
2024-06-25T17:17:49,817787298+01:00;29.1;53.2
2024-06-25T17:17:50,865093292+01:00;29.1;53.2
2024-06-25T17:17:51,909066149+01:00;29.1;53.3
2024-06-25T17:17:52,944318720+01:00;29.1;53.3
2024-06-25T17:17:53,988722248+01:00;29.1;53.2
2024-06-25T17:17:54,389837240+01:00;29.1;53.3
2024-06-25T17:17:55,428714343+01:00;29.1;53.2
2024-06-25T17:17:56,475522505+01:00;29.1;53.3
2024-06-25T17:17:57,520074511+01:00;29.1;53.2
2024-06-25T17:17:58,567278500+01:00;29.1;53.3
2024-06-25T17:17:59,615493738+01:00;29.1;53.3
2024-06-25T17:18:00,663316263+01:00;29.1;53.2
2024-06-25T17:18:01,709484718+01:00;29.1;53.3
2024-06-25T17:18:02,756296713+01:00;29.1;53.2
2024-06-25T17:18:03,802230993+01:00;29.1;53.3
2024-06-25T17:18:04,851526529+01:00;29.1;53.3
2024-06-25T17:18:05,899043724+01:00;29.1;53.3
2024-06-25T17:18:06,946932895+01:00;29.1;53.3
2024-06-25T17:18:07,993285809+01:00;29.0;53.3
2024-06-25T17:18:09,039694344+01:00;29.1;53.3
2024-06-25T17:18:10,087193765+01:00;29.1;53.3
2024-06-25T17:18:11,134909224+01:00;29.0;53.2
2024-06-25T17:18:12,179805141+01:00;29.1;53.2
2024-06-25T17:18:13,227275541+01:00;29.0;53.2
2024-06-25T17:18:14,272116659+01:00;29.1;53.2
2024-06-25T17:18:15,320508773+01:00;29.1;53.2
2024-06-25T17:18:16,367759579+01:00;29.1;53.2
