timestamp;temperature;humidity
2024-06-25T09:46:08,331868023+01:00;26.9;50.9
2024-06-25T09:46:09,381622065+01:00;26.9;50.9
2024-06-25T09:46:10,425298595+01:00;26.9;50.9
2024-06-25T09:46:11,471144083+01:00;26.9;50.8
2024-06-25T09:46:12,522747765+01:00;26.9;50.8
2024-06-25T09:46:13,569616652+01:00;26.9;50.9
2024-06-25T09:46:14,617911033+01:00;26.9;50.8
2024-06-25T09:46:15,664351743+01:00;26.9;50.9
2024-06-25T09:46:16,711804645+01:00;26.9;50.8
2024-06-25T09:46:17,759669712+01:00;26.9;50.8
2024-06-25T09:46:18,806541671+01:00;26.9;50.8
2024-06-25T09:46:19,854149768+01:00;26.9;50.8
2024-06-25T09:46:20,902624895+01:00;26.9;50.8
2024-06-25T09:46:21,950129571+01:00;26.9;50.8
2024-06-25T09:46:22,997042929+01:00;26.9;50.8
2024-06-25T09:46:24,043229597+01:00;26.9;50.8
2024-06-25T09:46:25,092547516+01:00;26.9;50.8
2024-06-25T09:46:26,136940536+01:00;26.9;50.8
2024-06-25T09:46:27,175440907+01:00;26.9;50.8
2024-06-25T09:46:28,214464961+01:00;26.9;50.8
2024-06-25T09:46:29,265432793+01:00;26.9;50.8
2024-06-25T09:46:30,312707088+01:00;26.9;50.8
2024-06-25T09:46:31,351528721+01:00;26.9;50.8
2024-06-25T09:46:32,389760968+01:00;26.9;50.8
2024-06-25T09:46:33,435651179+01:00;26.9;50.8
2024-06-25T09:46:34,482406436+01:00;26.9;50.8
2024-06-25T09:46:35,532902862+01:00;26.9;50.8
2024-06-25T09:46:36,579173853+01:00;26.9;50.8
2024-06-25T09:46:37,626747052+01:00;26.9;50.8
2024-06-25T09:46:38,673568304+01:00;26.9;50.8
2024-06-25T09:46:39,720667864+01:00;26.9;50.8
2024-06-25T09:46:40,767067408+01:00;26.9;50.8
2024-06-25T09:46:41,814564566+01:00;26.9;50.8
2024-06-25T09:46:42,862546761+01:00;26.9;50.8
2024-06-25T09:46:43,910241353+01:00;26.9;50.8
2024-06-25T09:46:44,959010279+01:00;26.9;50.8
2024-06-25T09:46:46,005687096+01:00;26.9;50.8
2024-06-25T09:46:47,052682901+01:00;26.9;50.8
2024-06-25T09:46:48,097519719+01:00;26.9;50.8
2024-06-25T09:46:49,145371115+01:00;26.9;50.8
2024-06-25T09:46:50,192703802+01:00;26.9;50.8
2024-06-25T09:46:51,243452543+01:00;26.9;50.8
2024-06-25T09:46:52,290621041+01:00;26.9;50.8
2024-06-25T09:46:53,337901176+01:00;26.9;50.8
2024-06-25T09:46:54,384994703+01:00;26.9;50.8
2024-06-25T09:46:55,431585675+01:00;26.9;50.8
2024-06-25T09:46:56,479114928+01:00;26.9;50.8
2024-06-25T09:46:57,526320122+01:00;26.9;50.8
2024-06-25T09:46:58,571032102+01:00;26.9;50.8
2024-06-25T09:46:59,614564415+01:00;26.9;50.8
2024-06-25T09:47:00,661518297+01:00;26.9;50.8
2024-06-25T09:47:01,708985501+01:00;26.9;50.8
2024-06-25T09:47:02,755546694+01:00;26.9;50.8
2024-06-25T09:47:03,802761528+01:00;26.9;50.8
2024-06-25T09:47:04,850257746+01:00;26.9;50.9
2024-06-25T09:47:05,894787712+01:00;26.9;50.8
2024-06-25T09:47:06,939215245+01:00;26.9;50.8
2024-06-25T09:47:07,987162007+01:00;26.9;50.8
2024-06-25T09:47:08,464729029+01:00;26.9;50.8
2024-06-25T09:47:09,509393497+01:00;26.9;50.8
2024-06-25T09:47:10,556469024+01:00;26.9;50.8
2024-06-25T09:47:11,604267360+01:00;26.9;50.8
2024-06-25T09:47:12,654239452+01:00;26.9;50.8
2024-06-25T09:47:13,702072986+01:00;26.9;50.8
