timestamp;temperature;humidity
2024-06-26T07:03:47,121399090+01:00;29.9;77.4
2024-06-26T07:03:48,170391429+01:00;29.9;77.5
2024-06-26T07:03:49,217382930+01:00;29.9;77.4
2024-06-26T07:03:50,263833337+01:00;29.9;77.4
2024-06-26T07:03:51,309942026+01:00;29.9;77.4
2024-06-26T07:03:52,356172227+01:00;29.9;77.4
2024-06-26T07:03:53,402371909+01:00;29.9;77.4
2024-06-26T07:03:54,448288884+01:00;29.9;77.4
2024-06-26T07:03:55,492002364+01:00;29.9;77.4
2024-06-26T07:03:56,536987776+01:00;29.9;77.4
2024-06-26T07:03:57,584122623+01:00;29.9;77.3
2024-06-26T07:03:58,631883880+01:00;29.9;77.3
2024-06-26T07:03:59,678997740+01:00;29.9;77.3
2024-06-26T07:04:00,730261458+01:00;29.9;77.3
2024-06-26T07:04:01,774348021+01:00;29.9;77.3
2024-06-26T07:04:02,817442760+01:00;29.9;77.3
2024-06-26T07:04:03,863172143+01:00;29.9;77.3
2024-06-26T07:04:04,907648816+01:00;29.9;77.3
2024-06-26T07:04:05,952567106+01:00;29.9;77.3
2024-06-26T07:04:06,997458523+01:00;29.9;77.3
2024-06-26T07:04:08,041724262+01:00;29.9;77.2
2024-06-26T07:04:09,088697615+01:00;29.9;77.3
2024-06-26T07:04:10,135309926+01:00;29.9;77.3
2024-06-26T07:04:11,182234636+01:00;30.0;77.2
2024-06-26T07:04:12,229749088+01:00;29.9;77.2
2024-06-26T07:04:13,278169118+01:00;29.9;77.2
2024-06-26T07:04:14,323661744+01:00;29.9;77.3
2024-06-26T07:04:15,370802554+01:00;30.0;77.2
2024-06-26T07:04:16,418452430+01:00;29.9;77.2
2024-06-26T07:04:17,465535326+01:00;30.0;77.3
2024-06-26T07:04:18,512538744+01:00;30.0;77.2
2024-06-26T07:04:19,559975290+01:00;29.9;77.2
2024-06-26T07:04:20,606307875+01:00;29.9;77.2
2024-06-26T07:04:21,652308430+01:00;30.0;77.2
2024-06-26T07:04:22,697915861+01:00;29.9;77.2
2024-06-26T07:04:23,741526568+01:00;29.9;77.2
2024-06-26T07:04:24,786005039+01:00;29.9;77.2
2024-06-26T07:04:25,832209350+01:00;29.9;77.2
2024-06-26T07:04:26,880396638+01:00;29.9;77.2
2024-06-26T07:04:27,925965117+01:00;29.9;77.1
2024-06-26T07:04:28,970666772+01:00;29.9;77.2
2024-06-26T07:04:30,017837394+01:00;29.9;77.1
2024-06-26T07:04:31,065318018+01:00;29.9;77.2
2024-06-26T07:04:32,112115152+01:00;29.9;77.1
2024-06-26T07:04:33,156813896+01:00;29.9;77.2
2024-06-26T07:04:34,195468353+01:00;29.9;77.1
2024-06-26T07:04:35,234219113+01:00;29.9;77.1
2024-06-26T07:04:36,279372446+01:00;29.9;77.1
2024-06-26T07:04:37,326258910+01:00;29.9;77.2
2024-06-26T07:04:38,369545261+01:00;29.9;77.2
2024-06-26T07:04:39,414261565+01:00;29.9;77.1
2024-06-26T07:04:40,457066251+01:00;30.0;77.1
2024-06-26T07:04:41,500569898+01:00;29.9;77.2
2024-06-26T07:04:42,545424176+01:00;29.9;77.1
2024-06-26T07:04:44,592275214+01:00;29.9;77.2
2024-06-26T07:04:45,640190911+01:00;29.9;77.1
2024-06-26T07:04:46,687668171+01:00;29.9;77.1
2024-06-26T07:04:47,733868084+01:00;29.9;77.1
2024-06-26T07:04:48,778285754+01:00;29.9;77.1
2024-06-26T07:04:49,825454996+01:00;29.9;77.1
2024-06-26T07:04:50,873597107+01:00;29.9;77.1
2024-06-26T07:04:51,921180104+01:00;29.9;77.1
2024-06-26T07:04:52,968350704+01:00;29.9;77.1
2024-06-26T07:04:54,013935155+01:00;29.9;77.1
2024-06-26T07:04:55,060578309+01:00;29.9;77.1
2024-06-26T07:04:56,107754486+01:00;29.9;77.1
2024-06-26T07:04:57,154229205+01:00;29.9;77.1
2024-06-26T07:04:58,201939761+01:00;29.9;77.1
2024-06-26T07:04:59,251301783+01:00;29.9;77.1
2024-06-26T07:05:00,298680414+01:00;29.9;77.1
2024-06-26T07:05:01,348426554+01:00;29.9;77.1
2024-06-26T07:05:02,393967369+01:00;29.9;77.1
2024-06-26T07:05:03,440780951+01:00;29.9;77.1
2024-06-26T07:05:04,484977078+01:00;29.9;77.1
2024-06-26T07:05:05,523594909+01:00;29.9;77.1
2024-06-26T07:05:06,563173785+01:00;29.9;77.1
2024-06-26T07:05:07,606504289+01:00;29.9;77.0
2024-06-26T07:05:08,645227437+01:00;29.9;77.1
2024-06-26T07:05:09,683946939+01:00;29.9;77.1
2024-06-26T07:05:10,730440373+01:00;29.9;77.1
2024-06-26T07:05:11,773641142+01:00;29.9;77.0
2024-06-26T07:05:12,819674108+01:00;29.9;77.1
2024-06-26T07:05:13,866148431+01:00;29.9;77.0
2024-06-26T07:05:14,912274577+01:00;29.9;77.1
2024-06-26T07:05:15,959831823+01:00;29.9;77.1
2024-06-26T07:05:17,006519692+01:00;29.9;77.2
2024-06-26T07:05:18,053605949+01:00;29.9;77.2
2024-06-26T07:05:19,100902208+01:00;29.9;77.3
2024-06-26T07:05:20,147420028+01:00;29.9;77.5
2024-06-26T07:05:21,194616601+01:00;29.9;77.7
2024-06-26T07:05:22,241578228+01:00;29.9;78.0
2024-06-26T07:05:23,289243660+01:00;29.9;78.1
2024-06-26T07:05:24,336512633+01:00;29.9;78.7
2024-06-26T07:05:25,383463690+01:00;30.0;78.9
2024-06-26T07:05:26,430547093+01:00;30.0;79.2
2024-06-26T07:05:27,480094359+01:00;30.0;79.5
2024-06-26T07:05:28,523445617+01:00;30.0;79.8
2024-06-26T07:05:29,570202252+01:00;30.0;80.1
2024-06-26T07:05:30,616098833+01:00;30.1;80.4
2024-06-26T07:05:31,662177865+01:00;30.1;80.6
2024-06-26T07:05:32,708317991+01:00;30.2;80.9
2024-06-26T07:05:33,753874575+01:00;30.2;81.1
2024-06-26T07:05:34,800893404+01:00;30.2;81.3
2024-06-26T07:05:35,847387025+01:00;30.3;81.5
2024-06-26T07:05:36,892753664+01:00;30.3;81.7
2024-06-26T07:05:37,939809425+01:00;30.4;81.9
2024-06-26T07:05:38,986882217+01:00;30.4;82.0
2024-06-26T07:05:39,459918749+01:00;30.5;82.1
2024-06-26T07:05:40,496033750+01:00;30.5;82.1
2024-06-26T07:05:41,540826278+01:00;30.6;82.2
2024-06-26T07:05:42,587449439+01:00;30.7;82.2
2024-06-26T07:05:43,634880780+01:00;30.7;82.2
2024-06-26T07:05:44,681845194+01:00;30.8;82.2
2024-06-26T07:05:45,728394868+01:00;30.9;82.1
2024-06-26T07:05:46,772186670+01:00;30.9;82.1
2024-06-26T07:05:47,819747079+01:00;31.0;82.0
2024-06-26T07:05:48,870254373+01:00;31.1;81.9
2024-06-26T07:05:49,917268949+01:00;31.2;81.8
2024-06-26T07:05:50,962687272+01:00;31.2;81.7
2024-06-26T07:05:52,007291583+01:00;31.3;81.5
2024-06-26T07:05:53,053612932+01:00;31.4;81.3
2024-06-26T07:05:54,100290898+01:00;31.5;81.2
2024-06-26T07:05:55,143935470+01:00;31.6;81.1
2024-06-26T07:05:56,191344273+01:00;31.6;80.8
2024-06-26T07:05:57,236248070+01:00;31.7;80.7
2024-06-26T07:05:58,281224994+01:00;31.8;80.5
2024-06-26T07:05:59,328798489+01:00;31.9;80.3
2024-06-26T07:06:00,373161455+01:00;32.0;80.2
2024-06-26T07:06:01,416023428+01:00;32.1;80.0
2024-06-26T07:06:02,461836921+01:00;32.2;79.7
2024-06-26T07:06:03,505653743+01:00;32.3;79.5
2024-06-26T07:06:04,553009691+01:00;32.3;79.4
2024-06-26T07:06:05,599002616+01:00;32.4;79.1
2024-06-26T07:06:06,645169761+01:00;32.5;79.0
2024-06-26T07:06:07,692247691+01:00;32.6;78.7
2024-06-26T07:06:08,739236508+01:00;32.7;78.5
2024-06-26T07:06:09,789214709+01:00;32.8;78.3
2024-06-26T07:06:10,840379895+01:00;32.9;78.1
2024-06-26T07:06:11,885638189+01:00;33.0;77.9
2024-06-26T07:06:12,934375870+01:00;33.1;77.7
2024-06-26T07:06:13,980017761+01:00;33.2;77.4
2024-06-26T07:06:15,025456736+01:00;33.3;77.2
2024-06-26T07:06:16,070345398+01:00;33.4;77.0
2024-06-26T07:06:17,120735172+01:00;33.5;76.8
2024-06-26T07:06:18,170789425+01:00;33.6;76.5
2024-06-26T07:06:19,219624561+01:00;33.7;76.4
2024-06-26T07:06:20,263003327+01:00;33.8;76.1
2024-06-26T07:06:21,305004590+01:00;33.9;75.9
2024-06-26T07:06:22,351568941+01:00;34.0;75.7
2024-06-26T07:06:23,396035683+01:00;34.1;75.4
2024-06-26T07:06:24,440493780+01:00;34.2;75.2
